date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:42:46	358/358	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-166%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/faq_closed.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/faq_closed.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:46	570/570	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-23a%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/scroll_white.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/scroll_white.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:47	570/570	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-23a%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/scroll_black.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/scroll_black.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:47	114/114	---M--	200	added ('OK')	image/png	etag:%225ef88f17-72%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/dott.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/dott.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:47	665/665	---M--	200	added ('OK')	image/jpeg	etag:%225ef88f17-299%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/hint.jpg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/hint.jpg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:47	442/442	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1ba%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/Arrow_left_sm.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/Arrow_left_sm.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:47	441/441	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1b9%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/Arrow_right_sm.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/Arrow_right_sm.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:48	11503/11503	---M--	200	added ('OK')	image/jpeg	etag:%225ef88f17-2cef%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/pattern_comments.jpg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/pattern_comments.jpg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:48	3011/3011	---M--	200	added ('OK')	image/png	etag:%225ef88f17-bc3%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/icons_contacts.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/icons_contacts.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:48	139798/139798	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ef88f17-22216%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/social/social_footer_9.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/social/social_footer_9.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:48	2301/2301	---M--	200	added ('OK')	image/png	etag:%225ef88f17-8fd%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/arrows.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/arrows.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:49	164377/164377	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2021%20May%202022%2016:42:48%20GMT	https://igc-aircon.com/local/templates/centino-heat_s2/images/main_images.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/main_images.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:49	38717/38717	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ef88f17-973d%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/social.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/social.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:49	1199/1199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ef88f17-4af%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/corp3.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/corp3.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:49	696/696	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-2b8%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/cart_empty.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/cart_empty.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:50	489/489	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1e9%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/order_finished.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/order_finished.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:50	4829/4829	---M--	200	added ('OK')	image/png	etag:%225ef88f17-12dd%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/social.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/social.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:50	958/958	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-3be%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/Closemap.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/Closemap.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:50	1459/1459	---M--	200	added ('OK')	image/gif	etag:%225ef88f17-5b3%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/loaders/circle_anim.gif	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/loaders/circle_anim.gif	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:51	509/509	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1fd%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_Arrow_banner_grey.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_Arrow_banner_grey.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:51	507/507	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1fb%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_Arrow_banner.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_Arrow_banner.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:51	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1fe%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/right_Arrow_banner_grey.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/right_Arrow_banner_grey.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:51	509/509	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1fd%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/right_Arrow_banner.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/right_Arrow_banner.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:52	660/660	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-294%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_menu_bottom_arrow.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_menu_bottom_arrow.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:52	663/663	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-297%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_menu_top_arrow.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/left_menu_top_arrow.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:52	142/142	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-8e%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/yandexMapMinus.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/yandexMapMinus.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:52	204/204	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-cc%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/yandexMapPlus.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/yandexMapPlus.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:53	462/462	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-1ce%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/yandexMapShema.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/yandexMapShema.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:53	3702/3702	---M--	200	added ('OK')	image/png	etag:%225f04065d-e76%22	https://igc-aircon.com/local/css/reaspekt/reaspekt.geobase/images/close-button-sprite.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/css/reaspekt/reaspekt.geobase/images/close-button-sprite.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:53	628/628	---M--	200	added ('OK')	image/svg+xml	etag:%225ef88f17-274%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/svg/Basket_black.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/svg/Basket_black.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:54	164379/164379	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2021%20May%202022%2016:42:53%20GMT	https://igc-aircon.com/local/templates/centino-heat_s2/css/images/filter/x.png	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/css/images/filter/x.png	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
19:42:55	1485/1485	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ef88f17-5cd%22	https://igc-aircon.com/local/templates/centino-heat_s2/images/arrows.svg	D:/Programming/httrack%20mirror/igc/igc-aircon.com/local/templates/centino-heat_s2/images/arrows.svg	(from https://igc-aircon.com/local/templates/centino-heat_s2/template_styles.css?16388689721016592)
